"date","tmin","tmax","rain","year","month","day","wy"
06/08/58,2.22222222222222,8.88888888888889,0,1958,6,8,1958
06/09/58,1.66666666666667,10,0,1958,6,9,1958
06/10/58,2.77777777777778,12.7777777777778,0,1958,6,10,1958
06/11/58,2.77777777777778,10.5555555555556,0,1958,6,11,1958
06/12/58,1.66666666666667,10,2.54,1958,6,12,1958
06/13/58,0,8.88888888888889,0,1958,6,13,1958
06/14/58,1.11111111111111,12.7777777777778,0,1958,6,14,1958
06/15/58,6.11111111111111,20,0,1958,6,15,1958
06/16/58,8.33333333333333,21.6666666666667,0,1958,6,16,1958
06/17/58,8.88888888888889,22.7777777777778,3.556,1958,6,17,1958
06/18/58,9.44444444444444,21.6666666666667,0,1958,6,18,1958
06/19/58,9.44444444444444,21.1111111111111,0,1958,6,19,1958
06/20/58,5.55555555555556,19.4444444444444,0,1958,6,20,1958
06/21/58,7.77777777777778,19.4444444444444,0,1958,6,21,1958
06/22/58,8.33333333333333,22.2222222222222,0,1958,6,22,1958
06/23/58,8.88888888888889,22.7777777777778,0,1958,6,23,1958
06/24/58,6.66666666666667,19.4444444444444,0,1958,6,24,1958
06/25/58,3.33333333333333,18.8888888888889,0,1958,6,25,1958
06/26/58,7.22222222222222,22.2222222222222,0,1958,6,26,1958
06/27/58,9.44444444444444,25,0,1958,6,27,1958
06/28/58,8.33333333333333,22.2222222222222,0,1958,6,28,1958
06/29/58,6.66666666666667,21.1111111111111,0,1958,6,29,1958
06/30/58,4.44444444444444,16.6666666666667,0,1958,6,30,1958
07/01/58,4.44444444444444,17.2222222222222,0,1958,7,1,1958
07/02/58,5,17.2222222222222,0,1958,7,2,1958
07/03/58,6.11111111111111,16.1111111111111,0,1958,7,3,1958
07/04/58,7.22222222222222,19.4444444444444,0,1958,7,4,1958
07/05/58,8.88888888888889,21.1111111111111,0,1958,7,5,1958
07/06/58,11.1111111111111,22.7777777777778,0,1958,7,6,1958
07/07/58,10,25.5555555555556,0,1958,7,7,1958
07/08/58,10,23.8888888888889,0,1958,7,8,1958
07/09/58,9.44444444444444,26.1111111111111,0,1958,7,9,1958
07/10/58,10.5555555555556,25,0,1958,7,10,1958
07/11/58,11.1111111111111,27.2222222222222,0,1958,7,11,1958
07/12/58,11.6666666666667,25.5555555555556,0,1958,7,12,1958
07/13/58,11.1111111111111,26.1111111111111,0,1958,7,13,1958
07/14/58,10,25.5555555555556,0,1958,7,14,1958
07/15/58,7.22222222222222,21.6666666666667,0,1958,7,15,1958
07/16/58,5,18.8888888888889,0,1958,7,16,1958
07/17/58,3.88888888888889,17.7777777777778,0,1958,7,17,1958
07/18/58,3.88888888888889,16.1111111111111,0,1958,7,18,1958
07/19/58,3.33333333333333,18.3333333333333,0,1958,7,19,1958
07/20/58,6.11111111111111,20,0,1958,7,20,1958
07/21/58,8.88888888888889,21.1111111111111,0,1958,7,21,1958
07/22/58,10.5555555555556,18.8888888888889,0,1958,7,22,1958
07/23/58,6.11111111111111,17.7777777777778,0,1958,7,23,1958
07/24/58,6.66666666666667,17.7777777777778,0,1958,7,24,1958
07/25/58,7.22222222222222,19.4444444444444,0,1958,7,25,1958
07/26/58,8.88888888888889,21.6666666666667,0,1958,7,26,1958
07/27/58,10,23.3333333333333,0,1958,7,27,1958
07/28/58,11.6666666666667,27.2222222222222,0,1958,7,28,1958
07/29/58,10,26.1111111111111,0,1958,7,29,1958
07/30/58,10,22.7777777777778,0,1958,7,30,1958
07/31/58,8.88888888888889,22.7777777777778,0,1958,7,31,1958
08/01/58,11.1111111111111,22.2222222222222,0,1958,8,1,1958
08/02/58,11.6666666666667,25,0,1958,8,2,1958
08/03/58,10,24.4444444444444,0,1958,8,3,1958
08/04/58,9.44444444444444,23.8888888888889,0,1958,8,4,1958
08/05/58,9.44444444444444,24.4444444444444,0,1958,8,5,1958
08/06/58,9.44444444444444,25.5555555555556,0,1958,8,6,1958
08/07/58,12.7777777777778,25.5555555555556,0,1958,8,7,1958
08/08/58,11.1111111111111,21.1111111111111,0,1958,8,8,1958
08/09/58,9.44444444444444,24.4444444444444,0,1958,8,9,1958
08/10/58,12.7777777777778,25.5555555555556,0,1958,8,10,1958
08/11/58,11.6666666666667,25.5555555555556,0,1958,8,11,1958
08/12/58,11.6666666666667,25.5555555555556,0,1958,8,12,1958
08/13/58,12.7777777777778,27.2222222222222,0,1958,8,13,1958
08/14/58,13.3333333333333,27.2222222222222,0,1958,8,14,1958
08/15/58,12.7777777777778,26.6666666666667,0,1958,8,15,1958
08/16/58,11.6666666666667,23.8888888888889,1.27,1958,8,16,1958
08/17/58,11.1111111111111,23.8888888888889,3.048,1958,8,17,1958
08/18/58,10,21.6666666666667,0,1958,8,18,1958
08/19/58,9.44444444444444,22.2222222222222,0,1958,8,19,1958
08/20/58,8.33333333333333,23.3333333333333,0,1958,8,20,1958
08/21/58,8.88888888888889,23.8888888888889,0,1958,8,21,1958
08/22/58,8.88888888888889,23.8888888888889,0,1958,8,22,1958
08/23/58,8.88888888888889,23.3333333333333,0,1958,8,23,1958
08/24/58,9.44444444444444,23.8888888888889,0,1958,8,24,1958
08/25/58,10.5555555555556,25.5555555555556,0,1958,8,25,1958
08/26/58,11.6666666666667,26.6666666666667,0,1958,8,26,1958
08/27/58,11.6666666666667,25.5555555555556,0,1958,8,27,1958
08/28/58,10.5555555555556,25,0,1958,8,28,1958
08/29/58,8.88888888888889,23.3333333333333,0,1958,8,29,1958
08/30/58,8.88888888888889,22.7777777777778,0,1958,8,30,1958
08/31/58,10,25.5555555555556,0,1958,8,31,1958
09/01/58,11.6666666666667,25.5555555555556,0,1958,9,1,1958
09/02/58,11.1111111111111,26.6666666666667,0,1958,9,2,1958
09/03/58,8.88888888888889,26.1111111111111,0,1958,9,3,1958
09/04/58,6.66666666666667,22.7777777777778,0,1958,9,4,1958
09/05/58,6.66666666666667,21.6666666666667,0,1958,9,5,1958
09/06/58,9.44444444444444,23.8888888888889,0,1958,9,6,1958
09/07/58,11.1111111111111,25.5555555555556,0,1958,9,7,1958
09/08/58,5,15.5555555555556,14.224,1958,9,8,1958
09/09/58,5.55555555555556,20.5555555555556,0,1958,9,9,1958
09/10/58,6.66666666666667,22.2222222222222,0,1958,9,10,1958
09/11/58,5.55555555555556,20.5555555555556,0,1958,9,11,1958
09/12/58,5.55555555555556,18.8888888888889,0,1958,9,12,1958
09/13/58,1.11111111111111,13.3333333333333,0,1958,9,13,1958
09/14/58,0.555555555555556,13.3333333333333,0,1958,9,14,1958
09/15/58,4.44444444444444,19.4444444444444,0,1958,9,15,1958
09/16/58,7.22222222222222,21.6666666666667,0,1958,9,16,1958
09/17/58,8.33333333333333,23.3333333333333,0,1958,9,17,1958
09/18/58,7.77777777777778,21.6666666666667,0,1958,9,18,1958
09/19/58,8.33333333333333,23.3333333333333,0,1958,9,19,1958
09/20/58,8.33333333333333,23.8888888888889,0,1958,9,20,1958
09/21/58,8.88888888888889,23.3333333333333,0,1958,9,21,1958
09/22/58,8.33333333333333,23.8888888888889,0,1958,9,22,1958
09/23/58,5.55555555555556,16.6666666666667,16.256,1958,9,23,1958
09/24/58,-0.555555555555556,6.11111111111111,26.67,1958,9,24,1958
09/25/58,-0.555555555555556,10.5555555555556,0,1958,9,25,1958
09/26/58,2.22222222222222,18.3333333333333,0,1958,9,26,1958
09/27/58,8.88888888888889,22.2222222222222,0,1958,9,27,1958
09/28/58,7.22222222222222,22.7777777777778,0,1958,9,28,1958
09/29/58,7.22222222222222,20.5555555555556,0,1958,9,29,1958
09/30/58,7.77777777777778,21.6666666666667,0,1958,9,30,1958
10/01/58,8.33333333333333,22.7777777777778,0,1958,10,1,1959
10/02/58,8.33333333333333,22.2222222222222,0,1958,10,2,1959
10/03/58,8.33333333333333,22.7777777777778,0,1958,10,3,1959
10/04/58,8.33333333333333,21.6666666666667,0,1958,10,4,1959
10/05/58,8.33333333333333,22.2222222222222,0,1958,10,5,1959
10/06/58,6.11111111111111,20.5555555555556,0,1958,10,6,1959
10/07/58,3.88888888888889,18.3333333333333,0,1958,10,7,1959
10/08/58,5.55555555555556,18.3333333333333,0,1958,10,8,1959
10/09/58,7.22222222222222,21.1111111111111,0,1958,10,9,1959
10/10/58,7.77777777777778,22.7777777777778,0,1958,10,10,1959
10/11/58,7.22222222222222,22.2222222222222,0,1958,10,11,1959
10/12/58,6.11111111111111,21.1111111111111,0,1958,10,12,1959
10/13/58,6.11111111111111,21.1111111111111,0,1958,10,13,1959
10/14/58,7.77777777777778,21.6666666666667,0,1958,10,14,1959
10/15/58,7.77777777777778,21.6666666666667,0,1958,10,15,1959
10/16/58,7.77777777777778,22.2222222222222,0,1958,10,16,1959
10/17/58,8.88888888888889,21.6666666666667,0,1958,10,17,1959
10/18/58,6.66666666666667,22.7777777777778,0,1958,10,18,1959
10/19/58,4.44444444444444,18.8888888888889,0,1958,10,19,1959
10/20/58,-0.555555555555556,13.8888888888889,0,1958,10,20,1959
10/21/58,-0.555555555555556,16.6666666666667,0,1958,10,21,1959
10/22/58,1.11111111111111,16.6666666666667,0,1958,10,22,1959
10/23/58,1.66666666666667,15.5555555555556,0,1958,10,23,1959
10/24/58,1.66666666666667,13.3333333333333,0,1958,10,24,1959
10/25/58,2.22222222222222,14.4444444444444,1.016,1958,10,25,1959
10/26/58,1.11111111111111,7.77777777777778,0,1958,10,26,1959
10/27/58,1.11111111111111,10.5555555555556,0,1958,10,27,1959
10/28/58,1.66666666666667,11.1111111111111,0,1958,10,28,1959
10/29/58,1.66666666666667,15,0,1958,10,29,1959
10/30/58,1.11111111111111,15,0,1958,10,30,1959
10/31/58,1.66666666666667,12.7777777777778,0,1958,10,31,1959
11/01/58,-0.555555555555556,11.6666666666667,0,1958,11,1,1959
11/02/58,0.555555555555556,11.6666666666667,0,1958,11,2,1959
11/03/58,1.66666666666667,13.3333333333333,0,1958,11,3,1959
11/04/58,2.22222222222222,15,0,1958,11,4,1959
11/05/58,3.88888888888889,16.6666666666667,0,1958,11,5,1959
11/06/58,3.88888888888889,16.6666666666667,0,1958,11,6,1959
11/07/58,4.44444444444444,17.2222222222222,0,1958,11,7,1959
11/08/58,5,17.2222222222222,0,1958,11,8,1959
11/09/58,4.44444444444444,18.8888888888889,0,1958,11,9,1959
11/10/58,1.66666666666667,16.1111111111111,1.778,1958,11,10,1959
11/11/58,-1.66666666666667,2.22222222222222,2.286,1958,11,11,1959
11/12/58,-2.22222222222222,5.55555555555556,0,1958,11,12,1959
11/13/58,-1.66666666666667,7.77777777777778,0,1958,11,13,1959
11/14/58,0,12.2222222222222,0,1958,11,14,1959
11/15/58,-7.77777777777778,5.55555555555556,11.684,1958,11,15,1959
11/16/58,-12.7777777777778,-5.55555555555556,9.144,1958,11,16,1959
11/17/58,-12.7777777777778,-3.33333333333333,0,1958,11,17,1959
11/18/58,-8.88888888888889,1.11111111111111,0,1958,11,18,1959
11/19/58,-5,8.88888888888889,0,1958,11,19,1959
11/20/58,-1.11111111111111,12.2222222222222,0,1958,11,20,1959
11/21/58,0.555555555555556,15.5555555555556,0,1958,11,21,1959
11/22/58,0,14.4444444444444,0,1958,11,22,1959
11/23/58,0.555555555555556,13.8888888888889,0,1958,11,23,1959
11/24/58,1.11111111111111,16.1111111111111,0,1958,11,24,1959
11/25/58,1.66666666666667,12.7777777777778,0,1958,11,25,1959
11/26/58,3.88888888888889,11.6666666666667,0,1958,11,26,1959
11/27/58,-0.555555555555556,9.44444444444444,0,1958,11,27,1959
11/28/58,0,8.88888888888889,0,1958,11,28,1959
11/29/58,-0.555555555555556,12.2222222222222,0,1958,11,29,1959
11/30/58,0.555555555555556,12.7777777777778,0,1958,11,30,1959
12/01/58,0.555555555555556,6.90234202386213,0,1958,12,1,1959
12/02/58,1.66666666666667,15.5555555555556,0,1958,12,2,1959
12/03/58,6.11111111111111,18.8888888888889,0,1958,12,3,1959
12/04/58,5.55555555555556,21.1111111111111,0,1958,12,4,1959
12/05/58,3.88888888888889,17.7777777777778,0,1958,12,5,1959
12/06/58,3.33333333333333,16.1111111111111,0,1958,12,6,1959
12/07/58,3.88888888888889,15,0,1958,12,7,1959
12/08/58,3.33333333333333,17.7777777777778,0,1958,12,8,1959
12/09/58,2.22222222222222,15,0,1958,12,9,1959
12/10/58,3.33333333333333,13.3333333333333,0,1958,12,10,1959
12/11/58,4.44444444444444,15.5555555555556,0,1958,12,11,1959
12/12/58,5,18.3333333333333,0,1958,12,12,1959
12/13/58,3.33333333333333,16.6666666666667,0,1958,12,13,1959
12/14/58,2.77777777777778,20.5555555555556,0,1958,12,14,1959
12/15/58,2.22222222222222,15.5555555555556,0,1958,12,15,1959
12/16/58,3.33333333333333,15,0,1958,12,16,1959
12/17/58,4.44444444444444,17.2222222222222,0,1958,12,17,1959
12/18/58,3.33333333333333,18.3333333333333,0,1958,12,18,1959
12/19/58,1.66666666666667,16.6666666666667,0,1958,12,19,1959
12/20/58,1.11111111111111,14.4444444444444,0,1958,12,20,1959
12/21/58,0.555555555555556,12.7777777777778,0,1958,12,21,1959
12/22/58,0,8.33333333333333,1.524,1958,12,22,1959
12/23/58,-3.88888888888889,4.44444444444444,0,1958,12,23,1959
12/24/58,-3.33333333333333,6.66666666666667,0,1958,12,24,1959
12/25/58,-2.22222222222222,7.22222222222222,0,1958,12,25,1959
12/26/58,-2.22222222222222,6.66666666666667,0,1958,12,26,1959
12/27/58,-1.11111111111111,8.88888888888889,3.302,1958,12,27,1959
12/28/58,-5.55555555555556,2.22222222222222,11.176,1958,12,28,1959
12/29/58,-6.11111111111111,2.77777777777778,0,1958,12,29,1959
12/30/58,-5,6.11111111111111,0,1958,12,30,1959
12/31/58,-1.66666666666667,7.77777777777778,0,1958,12,31,1959
01/01/59,0,12.7777777777778,0,1959,1,1,1959
01/02/59,-3.33333333333333,12.2222222222222,0,1959,1,2,1959
01/03/59,-7.22222222222222,4.44444444444444,0,1959,1,3,1959
01/04/59,-6.66666666666667,1.66666666666667,0,1959,1,4,1959
01/05/59,-5,5,0,1959,1,5,1959
01/06/59,-2.77777777777778,1.11111111111111,61.976,1959,1,6,1959
01/07/59,-5.55555555555556,0,12.192,1959,1,7,1959
01/08/59,-5,2.22222222222222,0,1959,1,8,1959
01/09/59,-2.22222222222222,5.55555555555556,11.684,1959,1,9,1959
01/10/59,1.11111111111111,5,15.494,1959,1,10,1959
01/11/59,0.555555555555556,5.55555555555556,5.588,1959,1,11,1959
01/12/59,0.555555555555556,10.5555555555556,7.874,1959,1,12,1959
01/13/59,-1.11111111111111,5,0,1959,1,13,1959
01/14/59,-2.77777777777778,5.55555555555556,0,1959,1,14,1959
01/15/59,-2.77777777777778,8.33333333333333,0,1959,1,15,1959
01/16/59,1.11111111111111,13.3333333333333,0,1959,1,16,1959
01/17/59,1.66666666666667,15,0,1959,1,17,1959
01/18/59,1.66666666666667,16.6666666666667,0,1959,1,18,1959
01/19/59,0,11.6666666666667,0,1959,1,19,1959
01/20/59,-5,9.44444444444444,0,1959,1,20,1959
01/21/59,-5,2.77777777777778,0,1959,1,21,1959
01/22/59,-2.77777777777778,7.22222222222222,0,1959,1,22,1959
01/23/59,0.555555555555556,8.88888888888889,0,1959,1,23,1959
01/24/59,0.555555555555556,12.2222222222222,0,1959,1,24,1959
01/25/59,0,12.7777777777778,2.54,1959,1,25,1959
01/26/59,-3.33333333333333,2.22222222222222,10.414,1959,1,26,1959
01/27/59,-3.33333333333333,5.55555555555556,0,1959,1,27,1959
01/28/59,-2.22222222222222,9.44444444444444,0,1959,1,28,1959
01/29/59,-5.55555555555556,3.88888888888889,0,1959,1,29,1959
01/30/59,-5.55555555555556,6.66666666666667,0,1959,1,30,1959
01/31/59,-5.55555555555556,1.11111111111111,0,1959,1,31,1959
02/01/59,-6.66666666666667,2.77777777777778,0,1959,2,1,1959
02/02/59,-7.77777777777778,1.66666666666667,0,1959,2,2,1959
02/03/59,-7.22222222222222,1.66666666666667,0,1959,2,3,1959
02/04/59,-1.66666666666667,10.5555555555556,0,1959,2,4,1959
02/05/59,-0.555555555555556,11.6666666666667,0,1959,2,5,1959
02/06/59,-1.66666666666667,11.1111111111111,0,1959,2,6,1959
02/07/59,-3.33333333333333,10,0,1959,2,7,1959
02/08/59,-5,-1.11111111111111,32.004,1959,2,8,1959
02/09/59,-13.3333333333333,-1.11111111111111,3.556,1959,2,9,1959
02/10/59,-12.2222222222222,-2.77777777777778,22.352,1959,2,10,1959
02/11/59,-5.55555555555556,-1.66666666666667,120.396,1959,2,11,1959
02/12/59,-7.22222222222222,-3.88888888888889,52.324,1959,2,12,1959
02/13/59,-12.7777777777778,-1.66666666666667,3.048,1959,2,13,1959
02/14/59,-12.2222222222222,2.22222222222222,0,1959,2,14,1959
02/15/59,-4.44444444444444,7.22222222222222,0,1959,2,15,1959
02/16/59,-0.555555555555556,5,44.704,1959,2,16,1959
02/17/59,-1.66666666666667,4.44444444444444,54.61,1959,2,17,1959
02/18/59,-1.11111111111111,2.77777777777778,18.542,1959,2,18,1959
02/19/59,-6.11111111111111,2.77777777777778,2.54,1959,2,19,1959
02/20/59,-6.11111111111111,3.33333333333333,1.524,1959,2,20,1959
02/21/59,-5.55555555555556,3.88888888888889,0,1959,2,21,1959
02/22/59,-7.77777777777778,0,6.604,1959,2,22,1959
02/23/59,-9.44444444444444,1.11111111111111,0,1959,2,23,1959
02/24/59,-8.33333333333333,3.33333333333333,0,1959,2,24,1959
02/25/59,-6.11111111111111,5.55555555555556,0,1959,2,25,1959
02/26/59,-6.11111111111111,7.77777777777778,0,1959,2,26,1959
02/27/59,-5,11.1111111111111,0,1959,2,27,1959
02/28/59,-1.11111111111111,11.1111111111111,0,1959,2,28,1959
03/01/59,0,12.7777777777778,0,1959,3,1,1959
03/02/59,-1.66666666666667,13.3333333333333,0,1959,3,2,1959
03/03/59,0.555555555555556,13.8888888888889,0,1959,3,3,1959
03/04/59,-1.66666666666667,13.8888888888889,0,1959,3,4,1959
03/05/59,-0.555555555555556,11.6666666666667,0,1959,3,5,1959
03/06/59,-1.66666666666667,12.2222222222222,0,1959,3,6,1959
03/07/59,-1.11111111111111,11.6666666666667,0,1959,3,7,1959
03/08/59,-0.555555555555556,11.1111111111111,0,1959,3,8,1959
03/09/59,-0.555555555555556,12.7777777777778,0,1959,3,9,1959
03/10/59,-1.66666666666667,11.6666666666667,0,1959,3,10,1959
03/11/59,-1.11111111111111,11.1111111111111,0,1959,3,11,1959
03/12/59,0,14.4444444444444,0,1959,3,12,1959
03/13/59,-0.555555555555556,15,0,1959,3,13,1959
03/14/59,-1.66666666666667,12.2222222222222,0,1959,3,14,1959
03/15/59,-2.22222222222222,11.1111111111111,0,1959,3,15,1959
03/16/59,-1.66666666666667,10,0,1959,3,16,1959
03/17/59,1.11111111111111,15,0,1959,3,17,1959
03/18/59,-0.555555555555556,14.4444444444444,0,1959,3,18,1959
03/19/59,-1.66666666666667,11.6666666666667,0,1959,3,19,1959
03/20/59,0,11.1111111111111,0,1959,3,20,1959
03/21/59,0,15,0,1959,3,21,1959
03/22/59,-1.66666666666667,12.7777777777778,0,1959,3,22,1959
03/23/59,-2.22222222222222,7.22222222222222,0,1959,3,23,1959
03/24/59,-8.33333333333333,5,12.7,1959,3,24,1959
03/25/59,-7.77777777777778,1.66666666666667,0,1959,3,25,1959
03/26/59,-6.11111111111111,8.33333333333333,0,1959,3,26,1959
03/27/59,-1.66666666666667,3.88888888888889,0,1959,3,27,1959
03/28/59,-1.66666666666667,5.55555555555556,0,1959,3,28,1959
03/29/59,-1.66666666666667,5.55555555555556,0,1959,3,29,1959
03/30/59,-1.66666666666667,10,0,1959,3,30,1959
03/31/59,-1.66666666666667,5.55555555555556,0,1959,3,31,1959
04/01/59,-0.555555555555556,13.3333333333333,0,1959,4,1,1959
04/02/59,3.88888888888889,20.5555555555556,0,1959,4,2,1959
04/03/59,3.88888888888889,19.4444444444444,0,1959,4,3,1959
04/04/59,3.33333333333333,16.1111111111111,0,1959,4,4,1959
04/05/59,2.77777777777778,17.2222222222222,0,1959,4,5,1959
04/06/59,2.22222222222222,18.8888888888889,0,1959,4,6,1959
04/07/59,2.22222222222222,16.6666666666667,0,1959,4,7,1959
04/08/59,0.555555555555556,11.6666666666667,0,1959,4,8,1959
04/09/59,0.555555555555556,13.8888888888889,0,1959,4,9,1959
04/10/59,1.11111111111111,13.8888888888889,0,1959,4,10,1959
04/11/59,2.22222222222222,14.4444444444444,0,1959,4,11,1959
04/12/59,2.22222222222222,16.6666666666667,0,1959,4,12,1959
04/13/59,2.22222222222222,16.6666666666667,0,1959,4,13,1959
04/14/59,1.11111111111111,15,0,1959,4,14,1959
04/15/59,0,12.7777777777778,0,1959,4,15,1959
04/16/59,0,11.1111111111111,0,1959,4,16,1959
04/17/59,-1.66666666666667,11.1111111111111,0,1959,4,17,1959
04/18/59,-1.66666666666667,11.1111111111111,0,1959,4,18,1959
04/19/59,-1.11111111111111,11.6666666666667,0,1959,4,19,1959
04/20/59,0.555555555555556,11.1111111111111,0,1959,4,20,1959
04/21/59,1.11111111111111,12.7777777777778,0,1959,4,21,1959
04/22/59,1.66666666666667,13.3333333333333,0,1959,4,22,1959
04/23/59,2.22222222222222,15.5555555555556,0,1959,4,23,1959
04/24/59,2.22222222222222,18.3333333333333,0,1959,4,24,1959
04/25/59,1.66666666666667,13.8888888888889,0,1959,4,25,1959
04/26/59,0,5.55555555555556,26.924,1959,4,26,1959
04/27/59,-3.33333333333333,4.44444444444444,26.67,1959,4,27,1959
04/28/59,-1.66666666666667,12.2222222222222,0,1959,4,28,1959
04/29/59,4.44444444444444,13.8888888888889,0,1959,4,29,1959
04/30/59,6.11111111111111,20.5555555555556,0,1959,4,30,1959
05/01/59,2.77777777777778,19.4444444444444,0,1959,5,1,1959
05/02/59,-3.33333333333333,7.22222222222222,5.588,1959,5,2,1959
05/03/59,-5.55555555555556,0.555555555555556,0,1959,5,3,1959
05/04/59,-7.77777777777778,1.11111111111111,16.51,1959,5,4,1959
05/05/59,-7.22222222222222,6.11111111111111,0,1959,5,5,1959
05/06/59,-0.555555555555556,10.5555555555556,0,1959,5,6,1959
05/07/59,0.555555555555556,10.5555555555556,0.762,1959,5,7,1959
05/08/59,2.77777777777778,15.5555555555556,0,1959,5,8,1959
05/09/59,-1.11111111111111,16.6666666666667,0,1959,5,9,1959
05/10/59,1.11111111111111,11.6666666666667,0,1959,5,10,1959
05/11/59,5,18.3333333333333,0,1959,5,11,1959
05/12/59,6.66666666666667,20,0,1959,5,12,1959
05/13/59,6.11111111111111,22.2222222222222,0,1959,5,13,1959
05/14/59,4.44444444444444,16.6666666666667,0,1959,5,14,1959
05/15/59,0,12.2222222222222,0,1959,5,15,1959
05/16/59,1.11111111111111,12.2222222222222,0,1959,5,16,1959
05/17/59,2.77777777777778,15.5555555555556,0,1959,5,17,1959
05/18/59,0,12.7777777777778,0,1959,5,18,1959
05/19/59,-1.11111111111111,9.44444444444444,0,1959,5,19,1959
05/20/59,-1.66666666666667,10,0,1959,5,20,1959
05/21/59,-0.555555555555556,11.1111111111111,0,1959,5,21,1959
05/22/59,0,13.3333333333333,0.508,1959,5,22,1959
05/23/59,-1.66666666666667,8.33333333333333,0,1959,5,23,1959
05/24/59,0,8.88888888888889,0,1959,5,24,1959
05/25/59,-1.11111111111111,8.88888888888889,7.62,1959,5,25,1959
05/26/59,0,10,0,1959,5,26,1959
05/27/59,0.555555555555556,13.3333333333333,0.762,1959,5,27,1959
05/28/59,0.555555555555556,10,0,1959,5,28,1959
05/29/59,0,14.4444444444444,0,1959,5,29,1959
05/30/59,0.555555555555556,13.8888888888889,0,1959,5,30,1959
05/31/59,1.66666666666667,14.4444444444444,0,1959,5,31,1959
06/01/59,4.44444444444444,18.3333333333333,0,1959,6,1,1959
